vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_location_id,dropoff_location_id,payment_type,fare_amount,tip_amount,total_amount
2,2023-01-11 18:02:00,2023-01-11 18:10:31.966411770,2.0,2.4,235,144,2,11.95,0.0,11.95
2,2023-01-29 08:14:00,2023-01-29 08:19:41.736578424,1.0,1.39,60,8,1,8.02,0.75,8.77
1,2023-01-23 16:09:00,2023-01-23 16:35:30.640688352,1.0,7.5,90,95,1,35.62,5.83,41.45
2,2023-01-25 17:41:00,2023-01-25 17:53:29.330368344,1.0,3.46,194,17,3,16.55,0.0,16.55
2,2023-01-05 09:11:00,2023-01-05 09:20:30.231509244,1.0,3.66,41,217,4,18.15,0.0,18.15
2,2023-01-16 07:48:00,2023-01-16 07:58:34.894803456,3.0,2.78,264,257,1,14.67,1.11,15.78
1,2023-01-24 03:54:00,2023-01-24 03:59:09.993525468,1.0,1.4,54,3,1,6.07,1.1,7.17
2,2023-01-09 14:42:00,2023-01-09 14:52:51.052545390,1.0,2.79,198,142,2,11.54,0.0,11.54
2,2023-01-30 04:25:00,2023-01-30 04:27:49.816806312,1.0,0.95,41,28,1,8.18,1.15,9.33
1,2023-01-03 20:15:00,2023-01-03 20:21:32.121390336,1.0,1.63,216,46,1,9.48,1.22,10.7
2,2023-01-31 18:28:00,2023-01-31 18:31:11.676640800,1.0,0.75,60,107,1,9.18,1.09,10.27
1,2023-01-22 21:54:00,2023-01-22 22:08:15.253168949,1.0,5.5,186,196,1,22.63,3.33,25.96
1,2023-01-20 23:42:00,2023-01-20 23:46:17.536321668,2.0,1.55,242,55,2,8.58,0.0,8.58
2,2023-01-22 12:07:00,2023-01-22 12:19:10.494587070,1.0,3.34,161,165,1,18.59,1.57,20.16
2,2023-01-28 16:27:00,2023-01-28 16:32:00.619774950,4.0,1.29,49,18,1,11.33,1.34,12.67
2,2023-01-01 17:23:00,2023-01-01 17:32:25.643673954,2.0,3.67,36,92,2,14.38,0.0,14.38
1,2023-01-04 23:42:00,2023-01-04 23:45:35.521613124,6.0,1.04,89,101,1,6.28,0.7,6.98
1,2023-01-03 17:20:00,2023-01-03 17:28:58.569591474,6.0,2.09,89,150,1,13.87,0.97,14.84
2,2023-01-30 21:51:00,2023-01-30 21:58:04.081402614,2.0,2.41,219,224,2,11.63,0.0,11.63
1,2023-01-09 20:54:00,2023-01-09 21:07:53.730210594,1.0,5.1,135,85,2,24.12,0.0,24.12
2,2023-01-20 17:09:00,2023-01-20 17:15:41.054711862,2.0,2.34,248,191,1,10.29,1.33,11.62
2,2023-01-04 10:36:00,2023-01-04 10:51:55.632572664,1.0,4.0,126,197,1,20.86,2.53,23.39
1,2023-01-06 05:08:00,2023-01-06 05:11:54.977603934,1.0,1.36,18,109,3,6.47,0.0,6.47
2,2023-01-21 03:41:00,2023-01-21 03:52:44.102471166,1.0,2.69,166,224,1,14.9,2.46,17.36
2,2023-01-06 11:54:00,2023-01-06 12:01:10.770613020,1.0,1.92,68,11,1,8.74,0.56,9.3
1,2023-01-08 21:15:00,2023-01-08 21:22:00.730250808,1.0,2.59,56,86,1,12.53,1.58,14.11
2,2023-01-17 14:07:00,2023-01-17 14:10:43.780806486,1.0,1.17,227,205,1,6.14,0.78,6.92
2,2023-01-18 20:25:00,2023-01-18 20:27:21.743826138,1.0,0.85,183,139,1,4.75,0.43,5.18
2,2023-01-28 09:38:00,2023-01-28 09:41:51.555228252,2.0,1.49,189,37,2,10.35,0.0,10.35
2,2023-01-31 10:46:00,2023-01-31 10:58:08.473376406,1.0,4.27,192,170,2,20.92,0.0,20.92
2,2023-01-23 16:52:00,2023-01-23 17:06:55.360195092,4.0,3.91,127,5,2,19.55,0.0,19.55
2,2023-01-09 07:51:00,2023-01-09 07:59:16.141609614,1.0,3.02,60,148,1,17.25,1.43,18.68
2,2023-01-02 15:17:00,2023-01-02 15:24:47.514228984,1.0,2.15,6,248,2,12.16,0.0,12.16
2,2023-01-11 08:04:00,2023-01-11 08:11:02.296578978,2.0,2.4,58,222,1,12.66,2.21,14.87
2,2023-01-04 08:58:00,2023-01-04 09:11:27.945706290,1.0,3.62,47,224,1,18.61,2.15,20.76
1,2023-01-09 10:47:00,2023-01-09 10:57:53.765313984,1.0,3.86,237,92,1,22.07,3.34,25.41
2,2023-01-06 08:39:00,2023-01-06 08:45:15.801613752,4.0,1.76,189,127,1,10.86,0.52,11.38
1,2023-01-04 19:34:00,2023-01-04 19:40:26.636934150,1.0,1.45,129,20,2,8.11,0.0,8.11
1,2023-01-12 07:11:00,2023-01-12 07:20:09.532429350,2.0,2.9,25,264,1,17.29,2.14,19.43
1,2023-01-21 14:40:00,2023-01-21 14:48:00.560721936,1.0,2.22,157,46,1,10.86,1.19,12.05
1,2023-01-11 14:16:00,2023-01-11 14:20:56.943723786,6.0,1.69,215,184,1,7.05,0.94,7.99
1,2023-01-26 22:00:00,2023-01-26 22:12:40.701805434,1.0,3.19,201,265,1,16.7,2.22,18.92
2,2023-01-30 17:25:00,2023-01-30 17:32:01.607901372,1.0,1.61,251,207,4,9.92,0.0,9.92
1,2023-01-16 20:38:00,2023-01-16 20:56:23.973655404,3.0,6.09,238,114,1,24.64,2.49,27.13
1,2023-01-21 17:50:00,2023-01-21 17:56:26.146523190,1.0,1.5,69,60,2,12.21,0.0,12.21
2,2023-01-18 09:58:00,2023-01-18 10:04:06.370884798,6.0,1.6,13,233,1,9.11,1.03,10.14
2,2023-01-22 03:33:00,2023-01-22 03:48:36.103331382,1.0,3.58,261,111,1,17.05,2.61,19.66
2,2023-01-31 08:54:00,2023-01-31 09:16:36.612424746,6.0,5.72,247,136,1,27.4,2.9,30.3
1,2023-01-07 21:42:00,2023-01-07 21:49:14.141986050,2.0,1.9,243,237,1,11.37,1.07,12.44
2,2023-01-07 11:03:00,2023-01-07 11:26:39.148218648,1.0,6.88,119,240,1,30.24,3.29,33.53
1,2023-01-08 17:50:00,2023-01-08 17:56:36.454888584,1.0,2.05,255,17,1,11.15,1.9,13.05
2,2023-01-17 18:50:00,2023-01-17 19:04:52.306929072,1.0,3.68,118,97,1,18.49,0.92,19.41
2,2023-01-27 20:43:00,2023-01-27 21:03:13.707786156,1.0,5.09,89,94,2,26.03,0.0,26.03
2,2023-01-30 16:38:00,2023-01-30 16:46:34.962041418,1.0,2.6,43,180,1,10.13,0.34,10.47
1,2023-01-15 20:54:00,2023-01-15 21:03:33.164803704,1.0,3.71,79,99,1,16.07,1.43,17.5
1,2023-01-28 22:30:00,2023-01-28 22:34:23.497262376,1.0,1.33,241,119,1,6.0,1.26,7.26
1,2023-01-26 20:29:00,2023-01-26 20:42:56.782837062,5.0,3.86,3,74,1,18.88,3.69,22.57
2,2023-01-31 18:17:00,2023-01-31 18:23:20.820828138,1.0,1.73,213,145,1,8.89,1.41,10.3
2,2023-01-11 23:32:00,2023-01-11 23:38:36.481999452,3.0,2.39,200,201,1,11.09,2.03,13.12
2,2023-01-08 23:29:00,2023-01-08 23:41:09.147699624,,3.21,220,178,2,14.89,0.0,14.89
1,2023-01-08 07:57:00,2023-01-08 08:03:07.057137528,2.0,2.13,244,156,1,11.33,2.23,13.56
2,2023-01-23 14:05:00,2023-01-23 14:10:36.995469486,1.0,1.41,230,231,1,8.21,1.21,9.42
2,2023-01-29 22:20:00,2023-01-29 22:27:46.019364828,1.0,1.84,84,233,1,11.96,2.26,14.22
2,2023-01-29 21:38:00,2023-01-29 22:07:05.410197036,1.0,7.1,26,180,1,31.56,4.61,36.17
2,2023-01-07 21:57:00,2023-01-07 21:59:39.555786414,2.0,1.01,182,178,1,9.59,1.01,10.6
1,2023-01-20 12:46:00,2023-01-20 12:56:00.673960830,1.0,2.91,121,76,1,15.13,1.25,16.38
2,2023-01-08 23:04:00,2023-01-08 23:13:56.817185526,1.0,2.73,28,172,1,12.77,2.65,15.42
2,2023-01-27 13:33:00,2023-01-27 13:45:35.892178182,1.0,3.96,58,71,2,20.8,0.0,20.8
1,2023-01-02 12:26:00,2023-01-02 12:38:15.543466386,1.0,3.12,42,44,1,13.96,1.71,15.67
1,2023-01-15 10:32:00,2023-01-15 10:47:26.428943220,3.0,5.27,127,262,2,20.58,0.0,20.58
1,2023-01-30 20:38:00,2023-01-30 20:44:40.864603176,1.0,1.64,104,146,2,8.79,0.0,8.79
2,2023-01-24 08:44:00,2023-01-24 08:53:25.576380552,2.0,2.26,163,209,1,11.47,1.37,12.84
1,2023-01-13 18:21:00,2023-01-13 18:25:15.595727706,1.0,1.02,181,116,1,7.33,1.2,8.53
2,2023-01-28 20:04:00,2023-01-28 20:12:23.307036888,1.0,2.55,229,98,2,11.92,0.0,11.92
2,2023-01-16 05:29:00,2023-01-16 05:33:13.679730492,1.0,1.01,26,180,1,7.21,1.36,8.57
2,2023-01-25 11:22:00,2023-01-25 11:27:06.670237308,2.0,2.03,248,132,1,9.79,1.26,11.05
2,2023-01-04 03:51:00,2023-01-04 03:54:06.188631480,1.0,0.94,247,71,1,7.45,1.43,8.88
2,2023-01-16 10:14:00,2023-01-16 10:18:25.688026440,1.0,1.57,101,87,1,9.08,0.72,9.8
1,2023-01-22 04:48:00,2023-01-22 04:52:38.430836556,1.0,1.59,10,251,1,10.14,1.51,11.65
2,2023-01-19 22:07:00,2023-01-19 22:21:40.511816712,1.0,4.38,49,27,2,22.0,0.0,22.0
2,2023-01-21 23:05:00,2023-01-21 23:11:38.502535566,2.0,2.05,127,205,1,10.05,1.41,11.46
2,2023-01-03 11:30:00,2023-01-03 11:50:32.768055306,1.0,6.61,168,177,2,30.41,0.0,30.41
1,2023-01-05 23:32:00,2023-01-05 23:41:14.445115386,1.0,2.1,153,218,1,11.98,2.13,14.11
1,2023-01-20 20:40:00,2023-01-20 20:52:12.290284650,1.0,4.18,18,250,2,21.03,0.0,21.03
1,2023-01-07 22:09:00,2023-01-07 22:15:02.857746348,1.0,1.42,231,189,1,9.92,1.88,11.8
2,2023-01-21 11:41:00,2023-01-21 11:46:09.947514660,1.0,1.54,154,5,2,6.93,0.0,6.93
2,2023-01-19 06:14:00,2023-01-19 06:23:54.866146860,1.0,2.3,71,115,4,12.21,0.0,12.21
2,2023-01-09 20:33:00,2023-01-09 20:37:41.400403290,1.0,1.39,48,147,1,8.4,1.06,9.46
1,2023-01-04 08:44:00,2023-01-04 08:52:55.418461404,1.0,3.19,185,209,2,18.3,0.0,18.3
1,2023-01-29 00:16:00,2023-01-29 00:27:24.695441700,1.0,3.22,104,178,1,15.43,2.92,18.35
2,2023-01-19 16:35:00,2023-01-19 16:39:25.505184060,1.0,1.49,36,201,2,9.2,0.0,9.2
1,2023-01-25 10:19:00,2023-01-25 10:55:26.759660382,1.0,8.32,180,235,2,40.62,0.0,40.62
1,2023-01-01 19:49:00,2023-01-01 19:52:07.393476462,1.0,0.91,176,141,1,8.87,1.39,10.26
2,2023-01-04 15:38:00,2023-01-04 15:39:43.453714356,1.0,0.65,218,129,1,7.8,1.46,9.26
2,2023-01-28 04:10:00,2023-01-28 04:21:15.669109488,1.0,2.63,219,251,1,13.79,2.37,16.16
1,2023-01-26 22:16:00,2023-01-26 22:19:23.514251226,5.0,1.0,160,112,1,6.04,1.09,7.13
1,2023-01-20 16:23:00,2023-01-20 16:30:23.035788222,1.0,2.3,257,116,1,12.13,1.55,13.68
2,2023-01-10 12:44:00,2023-01-10 12:56:23.660064942,1.0,2.96,152,212,1,16.37,1.88,18.25
1,2023-01-27 07:23:00,2023-01-27 07:29:33.807162498,3.0,1.83,137,87,1,8.82,0.81,9.63
1,2023-01-07 15:26:00,2023-01-07 15:32:08.193091458,2.0,1.41,72,26,1,10.14,1.7,11.84
1,2023-01-08 22:34:00,2023-01-08 22:47:15.041163984,3.0,4.28,59,191,1,20.27,3.66,23.93
1,2023-01-31 22:23:00,2023-01-31 22:26:20.123922066,3.0,1.21,120,158,1,6.68,0.87,7.55
2,2023-01-27 07:36:00,2023-01-27 07:39:18.381071400,1.0,0.74,198,257,1,5.12,0.63,5.75
2,2023-01-15 08:21:00,2023-01-15 08:25:45.085593390,1.0,1.22,94,107,1,6.77,0.41,7.18
2,2023-01-13 15:29:00,2023-01-13 15:35:14.135830764,1.0,2.39,129,44,1,13.52,1.12,14.64
2,2023-01-15 20:57:00,2023-01-15 21:05:03.213011322,1.0,2.06,167,40,1,10.69,1.64,12.33
2,2023-01-06 21:34:00,2023-01-06 21:45:12.755518686,1.0,3.42,243,102,1,17.93,2.22,20.15
1,2023-01-07 06:36:00,2023-01-07 06:39:56.557561020,2.0,1.13,265,29,1,4.7,0.47,5.17
2,2023-01-10 08:22:00,2023-01-10 08:52:05.288416638,1.0,11.85,72,30,1,44.48,3.71,48.19
1,2023-01-08 10:40:00,2023-01-08 10:51:34.750922544,1.0,4.42,231,107,2,19.55,0.0,19.55
1,2023-01-09 22:59:00,2023-01-09 23:04:16.851112865,1.0,1.56,164,206,1,8.86,2.15,11.01
1,2023-01-31 11:50:00,2023-01-31 11:54:55.760904786,1.0,1.88,55,194,1,9.19,1.71,10.9
2,2023-01-06 14:46:00,2023-01-06 14:56:11.310520716,3.0,3.45,44,208,2,15.07,0.0,15.07
1,2023-01-06 13:38:00,2023-01-06 13:44:43.589441682,1.0,1.9,250,193,1,8.83,1.4,10.23
2,2023-01-01 16:01:00,2023-01-01 16:29:27.692104932,1.0,7.28,90,218,1,34.9,4.02,38.92
1,2023-01-12 07:52:00,2023-01-12 08:04:52.710572904,1.0,3.89,244,98,1,18.25,2.58,20.83
2,2023-01-25 02:27:00,2023-01-25 02:31:14.029738740,1.0,1.31,101,9,1,7.89,1.02,8.91
1,2023-01-09 16:13:00,2023-01-09 16:26:44.215261224,2.0,3.79,155,251,1,16.89,1.89,18.78
2,2023-01-02 11:40:00,2023-01-02 11:54:51.779759730,1.0,3.31,239,161,2,18.06,0.0,18.06
1,2023-01-14 20:04:00,2023-01-14 20:14:14.345217534,1.0,3.25,46,247,1,16.0,1.17,17.17
1,2023-01-20 10:59:00,2023-01-20 11:10:59.138766594,1.0,3.65,102,44,2,18.31,0.0,18.31
2,2023-01-09 13:37:00,2023-01-09 13:49:18.125714928,1.0,3.79,7,114,1,17.87,2.04,19.91
1,2023-01-18 04:59:00,2023-01-18 05:21:21.287287140,1.0,6.54,200,173,1,28.06,5.82,33.88
1,2023-01-20 11:45:00,2023-01-20 12:00:00.597960168,1.0,4.88,109,119,1,20.04,1.45,21.49
2,2023-01-29 20:34:00,2023-01-29 20:42:34.285458131,1.0,3.16,249,86,1,15.58,1.54,17.12
1,2023-01-04 19:43:00,2023-01-04 19:47:00.391628400,5.0,1.06,136,227,1,6.59,0.36,6.95
2,2023-01-09 08:23:00,2023-01-09 08:33:15.395005985,1.0,2.64,59,166,1,14.04,0.34,14.38
2,2023-01-29 10:06:00,2023-01-29 10:10:22.077389106,1.0,1.36,104,53,1,6.31,0.8,7.11
1,2023-01-17 21:58:00,2023-01-17 22:22:11.241075846,1.0,5.94,260,93,4,30.11,0.0,30.11
1,2023-01-29 10:48:00,2023-01-29 10:52:58.531448370,2.0,1.33,154,252,2,8.56,0.0,8.56
2,2023-01-29 13:44:00,2023-01-29 13:50:25.350332514,1.0,1.69,47,138,1,7.51,1.26,8.77
2,2023-01-10 15:01:00,2023-01-10 15:07:25.067040972,1.0,1.44,148,100,1,7.93,1.06,8.99
2,2023-01-20 16:53:00,2023-01-20 17:03:55.468312578,1.0,2.45,138,238,1,14.68,2.8,17.48
1,2023-01-13 17:33:00,2023-01-13 17:40:54.573985794,2.0,1.95,187,113,1,10.36,2.08,12.44
1,2023-01-07 10:02:00,2023-01-07 10:07:45.234282252,1.0,2.23,182,232,2,10.96,0.0,10.96
1,2023-01-25 16:15:00,2023-01-25 16:25:24.862806558,1.0,3.32,47,104,1,16.89,3.28,20.17
1,2023-01-13 19:15:00,2023-01-13 19:21:31.188793386,1.0,2.31,17,209,2,12.11,0.0,12.11
2,2023-01-20 23:47:00,2023-01-21 00:20:38.681490498,1.0,8.53,208,180,4,41.43,0.0,41.43
2,2023-01-08 18:12:00,2023-01-08 18:29:28.997021340,2.0,5.27,152,243,1,24.27,6.55,30.82
1,2023-01-20 18:29:00,2023-01-20 19:01:20.977010424,1.0,12.82,184,91,1,49.4,5.37,54.77
1,2023-01-30 21:55:00,2023-01-30 22:08:20.982438264,1.0,4.54,162,162,1,21.65,3.58,25.23
2,2023-01-07 12:42:00,2023-01-07 12:48:26.729187774,1.0,2.24,255,72,2,10.32,0.0,10.32
1,2023-01-28 09:26:00,2023-01-28 09:31:27.659782920,1.0,1.36,178,28,1,8.96,1.23,10.19
1,2023-01-28 13:53:00,2023-01-28 13:58:52.751059968,1.0,1.82,138,216,1,10.48,2.46,12.94
2,2023-01-14 20:34:00,2023-01-14 20:54:24.378768846,2.0,4.85,15,258,1,21.56,2.41,23.97
2,2023-01-30 06:34:00,2023-01-30 06:42:12.113540034,1.0,1.94,50,62,1,12.68,2.37,15.05
2,2023-01-11 01:42:00,2023-01-11 01:47:08.147410032,1.0,1.96,84,183,1,7.15,1.5,8.65
1,2023-01-06 22:42:00,2023-01-06 22:44:19.432999968,1.0,0.75,258,154,1,7.29,0.79,8.08
1,2023-01-28 17:40:00,2023-01-28 17:49:06.988716444,4.0,2.11,162,70,2,11.52,0.0,11.52
2,2023-01-23 19:44:00,2023-01-23 19:48:16.809839982,2.0,1.23,52,101,1,8.38,0.94,9.32
2,2023-01-04 14:12:00,2023-01-04 14:21:55.184938164,4.0,3.52,48,234,1,14.77,1.4,16.17
1,2023-01-21 18:55:00,2023-01-21 19:07:19.992098916,1.0,2.92,140,152,1,16.93,1.82,18.75
2,2023-01-29 09:29:00,2023-01-29 09:51:05.482461936,1.0,5.25,199,198,1,26.16,1.88,28.04
2,2023-01-19 22:23:00,2023-01-19 22:38:43.564876668,1.0,4.96,220,25,1,21.96,3.64,25.6
1,2023-01-20 02:38:00,2023-01-20 02:43:32.058579180,6.0,1.28,157,80,2,6.83,0.0,6.83
2,2023-01-11 17:34:00,2023-01-11 17:43:21.664575708,1.0,2.65,136,175,2,15.27,0.0,15.27
2,2023-01-11 17:32:00,2023-01-11 17:49:18.431398194,1.0,4.19,265,26,1,20.07,3.54,23.61
2,2023-01-25 19:48:00,2023-01-25 19:54:39.897997026,2.0,2.26,73,142,1,13.43,2.03,15.46
2,2023-01-25 07:28:00,2023-01-25 07:37:28.260146952,2.0,3.19,214,23,2,12.59,0.0,12.59
1,2023-01-05 17:31:00,2023-01-05 17:39:57.428762130,1.0,2.19,68,79,2,13.02,0.0,13.02
1,2023-01-03 16:58:00,2023-01-03 17:08:54.372775560,1.0,2.63,96,225,1,14.27,1.12,15.39
2,2023-01-18 22:30:00,2023-01-18 22:54:55.362705606,2.0,6.02,174,229,1,28.11,4.43,32.54
2,2023-01-09 08:37:00,2023-01-09 08:44:18.670089432,2.0,2.55,88,71,3,11.89,0.0,11.89
2,2023-01-14 23:26:00,2023-01-14 23:30:25.704930072,1.0,1.49,21,115,1,7.51,1.25,8.76
1,2023-01-06 18:18:00,2023-01-06 18:25:33.469289058,1.0,1.88,251,114,2,10.29,0.0,10.29
2,2023-01-16 17:41:00,2023-01-16 17:50:12.165081660,1.0,2.16,132,140,1,12.11,2.63,14.74
1,2023-01-25 15:12:00,2023-01-25 15:25:59.968062252,1.0,3.8,30,203,2,17.7,0.0,17.7
2,2023-01-31 12:25:00,2023-01-31 12:30:02.294932374,1.0,1.78,42,201,1,10.28,0.96,11.24
2,2023-01-09 17:35:00,2023-01-09 17:40:30.619289196,1.0,1.98,257,44,2,10.0,0.0,10.0
2,2023-01-10 22:43:00,2023-01-10 22:49:40.663654050,4.0,2.12,251,76,1,12.18,1.26,13.44
2,2023-01-05 18:47:00,2023-01-05 18:59:46.948264410,1.0,3.1,243,249,1,18.11,1.56,19.67
1,2023-01-30 09:54:00,2023-01-30 09:59:39.574017036,2.0,1.57,197,155,2,9.04,0.0,9.04
1,2023-01-18 18:53:00,2023-01-18 18:58:10.213319214,3.0,1.26,46,168,1,8.64,0.69,9.33
2,2023-01-07 20:07:00,2023-01-07 20:13:16.542807462,1.0,1.68,97,91,1,10.16,0.95,11.11
2,2023-01-27 16:39:00,2023-01-27 16:51:03.348829932,1.0,2.77,96,251,1,18.11,1.39,19.5
1,2023-01-16 18:42:00,2023-01-16 18:49:09.914707140,1.0,2.05,216,23,1,11.09,1.26,12.35
1,2023-01-16 08:21:00,2023-01-16 08:24:13.603714626,2.0,1.05,53,31,1,8.16,1.45,9.61
1,2023-01-04 16:48:00,2023-01-04 16:57:00.986358564,,3.23,109,200,1,14.31,1.85,16.16
1,2023-01-08 18:49:00,2023-01-08 18:53:45.410638332,1.0,1.21,79,196,1,7.97,0.86,8.83
1,2023-01-13 20:32:00,2023-01-13 20:42:00.134942502,1.0,2.37,124,227,1,13.36,1.5,14.86
1,2023-01-31 06:06:00,2023-01-31 06:16:12.651620130,1.0,2.84,23,52,2,15.26,0.0,15.26
2,2023-01-13 17:16:00,2023-01-13 17:19:19.701014658,2.0,1.09,81,265,3,7.21,0.0,7.21
2,2023-01-03 18:29:00,2023-01-03 18:40:02.462701416,1.0,2.68,120,241,1,14.38,1.33,15.71
1,2023-01-27 17:00:00,2023-01-27 17:05:00.855031644,1.0,1.78,10,140,2,7.35,0.0,7.35
1,2023-01-08 07:24:00,2023-01-08 07:31:48.141691380,1.0,2.35,65,260,1,8.19,0.7,8.89
1,2023-01-27 16:55:00,2023-01-27 17:00:19.670062968,1.0,1.57,201,50,1,9.23,1.2,10.43
1,2023-01-24 19:16:00,2023-01-24 19:25:03.543314268,1.0,3.01,100,260,2,13.88,0.0,13.88
2,2023-01-15 08:23:00,2023-01-15 08:28:59.656012722,1.0,1.73,214,189,1,6.33,0.9,7.23
1,2023-01-31 05:57:00,2023-01-31 05:59:58.422507132,1.0,0.7,254,118,2,4.65,0.0,4.65
2,2023-01-23 16:49:00,2023-01-23 16:59:01.540347948,1.0,2.56,3,244,1,14.12,0.32,14.44
2,2023-01-18 18:40:00,2023-01-18 18:48:45.985525236,,1.95,256,4,1,12.91,2.6,15.51
1,2023-01-16 19:30:00,2023-01-16 19:36:31.271638458,1.0,1.54,95,245,1,8.41,1.66,10.07
1,2023-01-27 08:10:00,2023-01-27 08:26:20.176025040,1.0,3.99,189,29,1,19.16,3.05,22.21
2,2023-01-06 18:57:00,2023-01-06 19:00:55.310290632,3.0,1.48,194,147,1,9.28,1.38,10.66
2,2023-01-30 20:35:00,2023-01-30 20:43:50.711502294,1.0,2.14,38,83,1,14.62,2.46,17.08
1,2023-01-02 13:39:00,2023-01-02 13:42:21.998449548,2.0,1.21,211,138,1,9.09,0.94,10.03
1,2023-01-24 17:49:00,2023-01-24 17:55:27.823284576,1.0,1.5,50,88,1,9.96,1.62,11.58
2,2023-01-25 18:33:00,2023-01-25 18:39:53.193762114,3.0,2.02,64,215,1,10.67,0.42,11.09
2,2023-01-15 23:06:00,2023-01-15 23:15:28.077440190,2.0,2.66,198,14,1,9.77,1.6,11.37
1,2023-01-21 08:21:00,2023-01-21 08:28:43.560302724,2.0,1.85,27,246,1,16.44,2.32,18.76
1,2023-01-10 06:37:00,2023-01-10 06:41:50.107353810,2.0,1.42,110,166,2,5.97,0.0,5.97
2,2023-01-28 20:01:00,2023-01-28 20:04:25.964694750,1.0,1.14,121,138,1,5.68,0.66,6.34
1,2023-01-07 13:06:00,2023-01-07 13:10:28.633242642,2.0,1.34,264,233,2,6.4,0.0,6.4
1,2023-01-07 07:50:00,2023-01-07 07:57:07.070995098,1.0,1.67,136,209,1,11.32,1.6,12.92
2,2023-01-19 18:42:00,2023-01-19 18:45:09.096328344,1.0,0.91,144,216,1,4.78,0.66,5.44
2,2023-01-07 20:26:00,2023-01-07 20:28:50.262011514,1.0,0.97,221,66,1,4.56,0.5,5.06
1,2023-01-25 13:28:00,2023-01-25 13:37:18.802346718,,2.41,157,265,1,10.78,1.08,11.86
2,2023-01-13 12:17:00,2023-01-13 12:23:05.331065772,1.0,1.58,45,72,1,11.05,0.78,11.83
1,2023-01-17 06:57:00,2023-01-17 07:01:59.808409740,1.0,1.45,181,95,1,7.02,1.0,8.02
1,2023-01-17 17:08:00,2023-01-17 17:12:58.235804808,1.0,1.58,28,85,1,6.92,1.37,8.29
2,2023-01-16 18:05:00,2023-01-16 18:17:18.361223790,1.0,4.3,244,134,1,20.53,1.71,22.24
1,2023-01-17 14:04:00,2023-01-17 14:19:03.029050242,1.0,4.28,46,254,1,21.48,2.23,23.71
2,2023-01-27 16:15:00,2023-01-27 16:26:39.139649544,1.0,3.64,221,193,3,18.41,0.0,18.41
1,2023-01-25 17:06:00,2023-01-25 17:08:34.157673569,2.0,0.96,259,51,1,5.29,0.84,6.13
2,2023-01-15 13:43:00,2023-01-15 13:53:03.595546560,1.0,2.83,186,23,1,15.0,1.65,16.65
2,2023-01-14 10:03:00,2023-01-14 10:11:07.964748672,2.0,1.95,180,22,3,8.9,0.0,8.9
1,2023-01-03 14:59:00,2023-01-03 15:02:27.063861990,1.0,0.83,194,195,1,9.4,1.02,10.42
1,2023-01-07 12:58:00,2023-01-07 13:09:18.559707660,1.0,4.26,158,34,1,18.7,1.86,20.56
2,2023-01-17 21:00:00,2023-01-17 21:15:23.218481766,3.0,4.05,82,176,1,20.07,2.8,22.87
1,2023-01-04 08:17:00,2023-01-04 08:37:10.555320222,4.0,4.59,159,90,2,22.93,0.0,22.93
1,2023-01-31 12:27:00,2023-01-31 12:33:04.657460082,1.0,1.71,196,28,1,8.78,1.22,10.0
2,2023-01-28 19:52:00,2023-01-28 20:01:18.562930320,3.0,2.54,52,224,2,13.42,0.0,13.42
2,2023-01-25 16:25:00,2023-01-25 16:32:38.955808248,1.0,2.22,116,201,2,11.26,0.0,11.26
2,2023-01-23 20:03:00,2023-01-23 20:17:07.239679650,1.0,3.37,25,8,1,16.62,3.85,20.47
1,2023-01-23 01:30:00,2023-01-23 02:06:03.343032828,1.0,8.28,217,117,1,41.97,10.58,52.55
2,2023-01-22 19:08:00,2023-01-22 19:12:53.203055478,1.0,1.26,1,87,1,7.09,0.69,7.78
1,2023-01-30 06:05:00,2023-01-30 06:20:15.381062340,1.0,3.97,182,256,1,22.12,3.03,25.15
1,2023-01-04 19:58:00,2023-01-04 20:05:44.970665610,1.0,1.76,105,222,1,10.35,1.32,11.67
2,2023-01-03 17:42:00,2023-01-03 17:59:36.014782494,1.0,5.94,88,209,1,27.57,5.93,33.5
1,2023-01-08 05:08:00,2023-01-08 05:21:54.713040246,1.0,3.44,166,19,1,18.49,2.45,20.94
2,2023-01-24 14:42:00,2023-01-24 14:45:57.744906030,1.0,1.51,260,90,1,9.26,1.61,10.87
2,2023-01-31 18:13:00,2023-01-31 18:19:58.844216952,1.0,2.06,129,122,1,12.15,1.85,14.0
1,2023-01-23 17:19:00,2023-01-23 17:20:47.507820936,1.0,0.59,65,59,2,4.43,0.0,4.43
2,2023-01-26 07:14:00,2023-01-26 07:21:35.140005234,1.0,1.88,58,129,1,10.22,0.3,10.52
2,2023-01-16 13:22:00,2023-01-16 13:32:26.944480428,1.0,2.68,230,156,2,13.11,0.0,13.11
2,2023-01-07 21:25:00,2023-01-07 21:43:28.188043668,5.0,4.93,26,130,2,25.73,0.0,25.73
1,2023-01-29 08:15:00,2023-01-29 08:37:41.903424930,3.0,6.14,237,82,1,27.04,3.18,30.22
2,2023-01-21 07:16:00,2023-01-21 07:48:20.340039906,3.0,8.65,233,191,1,41.33,4.45,45.78
1,2023-01-14 17:30:00,2023-01-14 17:48:03.794229191,1.0,4.92,217,90,1,20.98,2.78,23.76
2,2023-01-31 18:01:00,2023-01-31 18:12:38.751643182,2.0,3.55,244,59,1,15.42,1.41,16.83
